"search_keyword","commerce_search_count","integrated_search_count","order_usage_rate","ad_intype_rate","organic_rate","c","uc","r","ctr","cvr","search_fail_20_rate","search_fail_100_rate","filter_usage_rate","related_search_rate","date"
"냉장냉동실정리","6","5","100.0","0.0","100.0","46","1","7460","100.0","0.0","0.0","0.0","50.0","0.0","2022-03-06"
"머그컵","292","96","94.64285714285714","0.0","100.0","2733","523","140","78.89087656529517","0.0","59.519038076152306","34.86973947895792","3.6713286713286712","6.315789473684211","2022-03-06"
"에그트레이","13","3","100.0","0.0","100.0","111","28","3527","82.75862068965517","0.0","50.0","25.0","6.896551724137931","3.4482758620689653","2022-03-06"
"이불패드세트","13","7","91.66666666666667","0.0","100.0","201","19","2030","86.95652173913044","0.0","35.0","15.0","4.3478260869565215","0.0","2022-03-06"
"캡슐홀더","2","0","100.0","0.0","100.0","50","4","7005","83.33333333333333","0.0","33.333333333333336","33.333333333333336","16.666666666666668","0.0","2022-03-06"
"스마트티비","54","28","87.8048780487805","0.0","100.0","462","103","910","80.8695652173913","0.0","30.392156862745097","28.431372549019606","5.172413793103448","1.7241379310344827","2022-03-06"
"침대커버","235","171","76.3157894736842","0.0","100.0","2008","468","198","81.8","0.0","42.38227146814405","30.47091412742382","4.733727810650888","7.326732673267327","2022-03-06"
"로지텍마우스","31","17","85.18518518518519","0.0","100.0","99","29","3883","79.41176470588235","0.0","38.46153846153846","34.61538461538461","8.823529411764707","0.0","2022-03-06"
"에펠체어","5","3","83.33333333333333","0.0","100.0","78","15","4785","87.5","0.0","13.333333333333334","13.333333333333334","18.75","0.0","2022-03-06"
"비다하우스","10","0","89.1566265060241","0.0","100.0","103","23","3753","43.47826086956522","0.0","72.72727272727273","68.18181818181819","56.52173913043478","0.0","2022-03-06"
"속옷정리함","84","73","85.22727272727273","0.0","100.0","1365","257","308","86.33093525179856","0.0","36.018957345971565","25.592417061611375","2.127659574468085","2.158273381294964","2022-03-06"
"전기장판","53","42","82.3529411764706","0.0","100.0","561","137","757","78.01418439716312","0.0","32.142857142857146","28.571428571428573","4.166666666666667","7.042253521126761","2022-03-06"
"수납함","290","187","84.83870967741936","0.0","100.0","3764","871","95","75.08090614886731","0.0","62.98788694481831","48.99057873485868","2.9692470837751856","8.20021299254526","2022-03-06"
"마이비데","13","6","83.33333333333333","0.0","100.0","85","22","4446","91.66666666666667","0.0","9.523809523809524","9.523809523809524","8.333333333333334","0.0","2022-03-06"
"발매트","929","351","92.39280774550484","0.0","100.0","13515","2222","15","82.38659583163057","0.0","53.00320953690967","37.64328289775332","4.519774011299435","7.860615883306321","2022-03-06"
"마켓비수납장","39","27","82.05128205128206","0.0","100.0","152","41","2659","79.06976744186046","0.0","37.5","15.625","2.3255813953488373","0.0","2022-03-06"
"올리바","9","2","100.0","0.0","100.0","38","9","8787","100.0","0.0","10.0","10.0","10.0","0.0","2022-03-06"
"6인용식탁세트","54","41","89.0909090909091","0.0","100.0","345","65","1226","87.32394366197182","0.0","44.89795918367347","30.612244897959183","1.3888888888888888","4.166666666666667","2022-03-06"
"레고정리","3","6","66.66666666666667","0.0","100.0","28","9","11382","90.0","0.0","66.66666666666667","33.333333333333336","10.0","0.0","2022-03-06"
"선반행거","48","23","72.97297297297297","0.0","100.0","361","74","1184","74.35897435897436","0.0","62.903225806451616","41.935483870967744","8.75","3.75","2022-03-06"
"데코타일","94","46","86.5979381443299","0.0","100.0","1249","286","338","83.59621451104101","0.0","37.55102040816327","32.6530612244898","1.238390092879257","7.453416149068323","2022-03-06"
"까사무띠","36","16","79.71014492753623","0.0","100.0","200","57","2041","73.33333333333333","0.0","69.0909090909091","40.0","1.639344262295082","1.6666666666666667","2022-03-06"
"아일랜드서랍장","52","26","77.77777777777777","0.0","100.0","334","65","1262","78.87323943661971","0.0","39.21568627450981","33.333333333333336","2.816901408450704","5.714285714285714","2022-03-06"
"휘슬러","57","15","53.93258426966292","0.0","100.0","366","109","1175","72.56637168141593","0.0","58.16326530612245","44.89795918367347","1.7241379310344827","0.0","2022-03-06"
"삼익","18","5","93.75","0.0","100.0","93","32","4079","80.0","0.0","57.57575757575758","48.484848484848484","2.857142857142857","20.0","2022-03-06"
"쿠첸써모가드","6","2","100.0","0.0","100.0","24","4","13120","100.0","0.0","0.0","0.0","25.0","0.0","2022-03-06"
"사각냄비","14","2","91.66666666666667","0.0","100.0","67","16","5433","64.70588235294117","0.0","50.0","37.5","5.882352941176471","0.0","2022-03-06"
"pvc주방매트","40","5","97.14285714285714","0.0","100.0","307","50","1366","80.35714285714286","0.0","47.27272727272727","27.272727272727273","7.142857142857143","5.357142857142857","2022-03-06"
"렌지장","54","22","90.9090909090909","0.0","100.0","444","86","956","73.62637362637362","0.0","48.648648648648646","35.13513513513514","4.3478260869565215","6.521739130434782","2022-03-06"
"키첸","11","11","64.0","0.0","100.0","70","33","5227","85.71428571428571","0.0","31.57894736842105","31.57894736842105","2.7027027027027026","0.0","2022-03-06"
"에펠의자","12","5","84.61538461538461","0.0","100.0","159","26","2547","93.10344827586206","0.0","15.384615384615385","15.384615384615385","3.4482758620689653","0.0","2022-03-06"
"가구데코","8","1","86.66666666666667","0.0","100.0","27","8","11766","87.5","0.0","57.142857142857146","42.857142857142854","11.11111111111111","0.0","2022-03-06"
"침대받침대","18","10","73.33333333333333","0.0","100.0","161","24","2512","74.07407407407408","0.0","31.818181818181817","27.272727272727273","3.5714285714285716","3.5714285714285716","2022-03-06"
"세탁바구니","92","52","87.95180722891567","0.0","100.0","949","170","446","84.29319371727749","0.0","48.125","30.625","2.051282051282051","2.5641025641025643","2022-03-06"
"배수구거름망","14","4","88.88888888888889","0.0","100.0","65","12","5563","84.61538461538461","0.0","41.666666666666664","25.0","7.6923076923076925","0.0","2022-03-06"
"문걸이","64","14","95.0","0.0","100.0","660","168","651","74.30167597765363","0.0","48.19277108433735","36.74698795180723","1.1049723756906078","5.524861878453039","2022-03-06"
"캐리어","57","28","93.10344827586206","0.0","100.0","397","119","1086","72.5","0.0","63.20754716981132","53.77358490566038","2.479338842975207","20.833333333333332","2022-03-06"
"400서랍장","17","4","100.0","0.0","100.0","118","19","3355","91.30434782608695","0.0","40.90909090909091","18.181818181818183","13.043478260869565","4.3478260869565215","2022-03-06"
"말발굽","10","5","75.0","0.0","100.0","103","26","3753","71.42857142857143","0.0","32.0","32.0","3.3333333333333335","3.3333333333333335","2022-03-06"
"밥상","225","118","85.5072463768116","0.0","100.0","2080","454","190","83.19672131147541","0.0","48.6284289276808","33.66583541147132","4.251012145748988","8.333333333333334","2022-03-06"
"까사미아거실장","6","6","57.142857142857146","0.0","100.0","28","8","11382","77.77777777777777","0.0","25.0","25.0","11.11111111111111","0.0","2022-03-06"
"4단행거","5","2","100.0","0.0","100.0","22","6","14160","85.71428571428571","0.0","33.333333333333336","33.333333333333336","14.285714285714286","0.0","2022-03-06"
"책상매트","26","17","84.84848484848484","0.0","100.0","324","87","1300","73.11827956989248","0.0","51.388888888888886","41.666666666666664","1.0638297872340425","7.446808510638298","2022-03-06"
"매트릭스커버","14","10","69.23076923076923","0.0","100.0","111","22","3527","81.81818181818181","0.0","37.5","25.0","4.545454545454546","9.090909090909092","2022-03-06"
"원목거실장","38","22","91.89189189189189","0.0","100.0","252","40","1654","84.78260869565217","0.0","59.45945945945946","29.72972972972973","6.521739130434782","2.1739130434782608","2022-03-06"
"거실카페트","60","40","86.95652173913044","0.0","100.0","400","84","1067","80.43478260869566","0.0","53.96825396825397","38.095238095238095","7.526881720430108","5.434782608695652","2022-03-06"
"전기그릴","99","39","92.5925925925926","0.0","100.0","698","146","614","83.87096774193549","0.0","31.20567375886525","24.113475177304963","4.45859872611465","2.5477707006369426","2022-03-06"
"거실시계","31","22","93.75","0.0","100.0","288","42","1455","89.36170212765957","0.0","48.484848484848484","18.181818181818183","8.51063829787234","4.25531914893617","2022-03-06"
"미니테이블","124","54","90.2439024390244","0.0","100.0","862","250","486","67.05882352941177","0.0","70.14218009478672","53.55450236966825","1.9011406844106464","10.384615384615385","2022-03-06"
"tv","383","135","63.95348837209303","0.0","100.0","1043","236","411","76.09561752988049","0.0","54.123711340206185","44.845360824742265","13.953488372093023","4.263565891472868","2022-03-06"
"칼","145","38","91.12903225806451","0.0","100.0","1234","308","345","75.4601226993865","0.0","45.51495016611295","36.54485049833887","2.985074626865672","4.17910447761194","2022-03-06"
"침대깔개","8","1","85.71428571428571","0.0","100.0","22","11","14160","46.15384615384615","0.0","60.0","60.0","7.6923076923076925","8.333333333333334","2022-03-06"
"후드커버","13","5","100.0","0.0","100.0","53","13","6637","80.0","0.0","40.0","33.333333333333336","6.666666666666667","0.0","2022-03-06"
"전신거울화장대","101","56","77.33333333333333","0.0","100.0","627","89","684","85.41666666666667","0.0","24.675324675324674","20.77922077922078","8.24742268041237","2.0618556701030926","2022-03-06"
"실리콘손잡이","9","2","100.0","0.0","100.0","36","6","9220","120.0","0.0","33.333333333333336","0.0","16.666666666666668","0.0","2022-03-06"
"티비선반","39","28","85.36585365853658","0.0","100.0","617","113","699","78.04878048780488","0.0","63.0","52.0","4.032258064516129","15.447154471544716","2022-03-06"
"마요하","3","0","92.3076923076923","0.0","100.0","14","6","21223","83.33333333333333","0.0","0.0","0.0","16.666666666666668","0.0","2022-03-06"
"흙","9","4","100.0","0.0","100.0","37","7","8996","100.0","0.0","0.0","0.0","14.285714285714286","0.0","2022-03-06"
"가림막","216","98","87.55760368663594","0.0","100.0","2089","642","188","67.70833333333333","0.0","65.21739130434783","51.30434782608695","1.897810218978102","8.63836017569546","2022-03-06"
"수납벤치","128","54","88.79310344827586","0.0","100.0","1299","203","321","88.98678414096916","0.0","40.20618556701031","20.103092783505154","5.194805194805195","0.8658008658008658","2022-03-06"
"약통","21","16","80.0","0.0","100.0","370","93","1159","67.01030927835052","0.0","52.5","47.5","1.0309278350515463","4.166666666666667","2022-03-06"
"폴인퍼니","32","14","79.7752808988764","0.0","100.0","179","67","2264","75.0","0.0","57.6271186440678","45.76271186440678","13.333333333333334","8.0","2022-03-06"
"tv거치대","71","42","80.55555555555556","0.0","100.0","641","115","673","80.2919708029197","0.0","48.31460674157304","34.831460674157306","3.6231884057971016","1.4598540145985401","2022-03-06"
"양념통세트","32","25","83.78378378378379","0.0","100.0","302","63","1389","84.05797101449275","0.0","46.15384615384615","23.076923076923077","1.4492753623188406","2.898550724637681","2022-03-06"
"잡곡통","22","16","88.0","0.0","100.0","224","55","1862","86.66666666666667","0.0","27.45098039215686","21.568627450980394","3.3333333333333335","5.0","2022-03-06"
"g304","31","73","9.722222222222221","0.0","100.0","165","57","2457","91.66666666666667","0.0","21.73913043478261","21.73913043478261","4.166666666666667","0.0","2022-03-06"
"라탄바구니","293","165","84.07407407407408","0.0","100.0","2523","490","154","80.30592734225621","0.0","45.8628841607565","32.15130023640662","1.286764705882353","2.798507462686567","2022-03-06"
"니트옷걸이","11","6","100.0","0.0","100.0","46","9","7460","90.0","0.0","11.11111111111111","11.11111111111111","10.0","0.0","2022-03-06"
"낮은식탁","62","24","93.75","0.0","100.0","335","70","1258","84.50704225352112","0.0","35.08771929824562","22.80701754385965","4.166666666666667","0.0","2022-03-06"
"듀커소파","47","22","88.0","0.0","100.0","446","108","948","80.16528925619835","0.0","38.0","26.0","20.161290322580644","5.645161290322581","2022-03-06"
"주방타일","30","17","92.3076923076923","0.0","100.0","543","84","781","83.50515463917526","0.0","47.27272727272727","36.36363636363637","2.0618556701030926","7.216494845360825","2022-03-06"
"과탄산소다","16","6","78.57142857142857","0.0","100.0","100","30","3851","67.74193548387096","0.0","25.0","25.0","3.225806451612903","0.0","2022-03-06"
"모션데스크","51","19","89.47368421052632","0.0","100.0","515","107","820","86.72566371681415","0.0","34.04255319148936","26.595744680851062","4.310344827586207","3.4482758620689653","2022-03-06"
"거실장","704","466","86.64546899841018","0.0","100.0","7510","1228","36","84.28781204111601","0.0","57.93172690763052","38.25301204819277","8.151382823871907","6.652046783625731","2022-03-06"
"플라워팟","7","7","70.0","0.0","100.0","118","35","3355","70.0","0.0","53.57142857142857","50.0","2.5","2.5","2022-03-06"
"포세린4인식탁셋트","13","3","100.0","0.0","100.0","22","1","14160","100.0","0.0","33.333333333333336","0.0","66.66666666666667","0.0","2022-03-06"
"원형테이블1000","23","12","80.95238095238095","0.0","100.0","118","21","3355","78.26086956521739","0.0","41.1764705882353","23.529411764705884","4.3478260869565215","4.3478260869565215","2022-03-06"
"리바트꼼므","11","9","100.0","0.0","100.0","64","12","5635","84.61538461538461","0.0","30.0","30.0","7.6923076923076925","0.0","2022-03-06"
"블랭킷","125","46","94.11764705882354","0.0","100.0","2073","309","191","87.31563421828909","0.0","44.78114478114478","23.905723905723907","6.686046511627907","4.373177842565598","2022-03-06"
"양변기","4","3","66.66666666666667","0.0","100.0","30","11","10740","83.33333333333333","0.0","57.142857142857146","42.857142857142854","8.333333333333334","0.0","2022-03-06"
"원형900식탁세트","6","2","100.0","0.0","100.0","15","1","19993","100.0","0.0","0.0","0.0","100.0","0.0","2022-03-06"
"라이브워크","2","1","66.66666666666667","0.0","100.0","25","9","12625","77.77777777777777","0.0","100.0","83.33333333333333","11.11111111111111","11.11111111111111","2022-03-06"
"조명침대","7","4","100.0","0.0","100.0","73","13","5062","85.71428571428571","0.0","27.272727272727273","27.272727272727273","7.142857142857143","0.0","2022-03-06"
